retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method
Walmart,1185732,4/30/20,Northeast,New York,New York,Women's Athletic Footwear,55,900,495000,173250,Outlet
Walmart,1185732,4/30/20,Northeast,New York,New York,Women's Athletic Footwear,41,270,11070,4095.9,Outlet
Walmart,1185732,4/30/20,Northeast,New York,New York,Women's Athletic Footwear,50,252,12600,6174,Online
West Gear,1128299,4/30/20,West,Colorado,Denver,Men's Apparel,74,140,10360,7562.8,Online
Walmart,1185732,5/1/20,Northeast,New York,New York,Men's Apparel,65,875,568750,170625,Outlet
Walmart,1185732,5/1/20,Northeast,New York,New York,Men's Apparel,64,254,16256,6827.52,Online
West Gear,1128299,5/1/20,West,Colorado,Denver,Women's Apparel,80,400,320000,80000,In-store
Walmart,1185732,5/1/20,Northeast,New York,New York,Men's Apparel,47,280,13160,4737.6,Outlet
West Gear,1128299,5/1/20,West,Colorado,Denver,Women's Apparel,74,100,7400,2590,Online
West Gear,1128299,5/2/20,West,Colorado,Denver,Men's Street Footwear,59,162,9558,5065.74,Online
West Gear,1128299,5/2/20,West,Colorado,Denver,Men's Street Footwear,65,600,390000,156000,In-store
Walmart,1185732,5/2/20,Northeast,New York,New York,Women's Apparel,53,322,17066,4778.48,Outlet
Walmart,1185732,5/2/20,Northeast,New York,New York,Women's Apparel,66,263,17358,6422.46,Online
Walmart,1185732,5/2/20,Northeast,New York,New York,Women's Apparel,70,975,682500,170625,Outlet
West Gear,1128299,5/3/20,West,Colorado,Denver,Men's Athletic Footwear,69,168,11592,4173.12,Online
Walmart,1185732,5/3/20,Northeast,New York,New York,Men's Street Footwear,48,420,20160,11289.6,Outlet
West Gear,1128299,5/3/20,West,Colorado,Denver,Men's Athletic Footwear,70,600,420000,105000,In-store
Walmart,1185732,5/3/20,Northeast,New York,New York,Men's Street Footwear,62,312,19344,12380.16,Online
Walmart,1185732,5/3/20,Northeast,New York,New York,Men's Street Footwear,65,1200,780000,390000,Outlet
Walmart,1185732,5/4/20,Northeast,New York,New York,Men's Athletic Footwear,55,1000,550000,165000,Outlet
West Gear,1128299,5/4/20,West,Colorado,Denver,Women's Street Footwear,60,113,6780,3390,Online
West Gear,1128299,5/4/20,West,Colorado,Denver,Women's Street Footwear,65,450,292500,117000,In-store
Walmart,1185732,5/4/20,Northeast,New York,New York,Men's Athletic Footwear,51,300,15300,6426,Online
Walmart,1185732,5/4/20,Northeast,New York,New York,Men's Athletic Footwear,43,310,13330,4665.5,Outlet
West Gear,1128299,5/5/20,West,Colorado,Denver,Women's Athletic Footwear,59,100,5900,2832,Online
Walmart,1185732,5/5/20,Northeast,New York,New York,Women's Street Footwear,54,285,15390,7233.3,Online
West Gear,1128299,5/5/20,West,Colorado,Denver,Women's Athletic Footwear,65,400,260000,91000,In-store
Walmart,1185732,5/5/20,Northeast,New York,New York,Women's Street Footwear,55,950,522500,182875,Outlet
Walmart,1185732,5/5/20,Northeast,New York,New York,Women's Street Footwear,42,333,13986,5594.4,Outlet
Walmart,1185732,5/6/20,Northeast,New York,New York,Women's Athletic Footwear,41,306,12546,5018.4,Outlet
Walmart,1185732,5/6/20,Northeast,New York,New York,Women's Athletic Footwear,55,900,495000,173250,Outlet
Walmart,1185732,5/6/20,Northeast,New York,New York,Women's Athletic Footwear,54,225,12150,5589,Online
West Gear,1128299,5/6/20,West,Colorado,Denver,Men's Apparel,75,400,300000,165000,In-store
West Gear,1128299,5/6/20,West,Colorado,Denver,Men's Apparel,74,120,8880,6127.2,Online
Walmart,1185732,5/7/20,Northeast,New York,New York,Men's Apparel,60,261,15660,6733.8,Online
West Gear,1128299,5/7/20,West,Colorado,Denver,Women's Apparel,65,106,6890,2135.9,Online
West Gear,1128299,5/7/20,West,Colorado,Denver,Women's Apparel,70,425,297500,59500,In-store
Walmart,1185732,5/7/20,Northeast,New York,New York,Men's Apparel,48,279,13392,4955.04,Outlet
Walmart,1185732,5/7/20,Northeast,New York,New York,Men's Apparel,65,900,585000,175500,Outlet
West Gear,1128299,5/8/20,West,Colorado,Denver,Men's Street Footwear,51,137,6987,3493.5,Online
West Gear,1128299,5/8/20,West,Colorado,Denver,Men's Street Footwear,55,525,288750,115500,In-store
West Gear,1128299,5/9/20,West,Colorado,Denver,Men's Athletic Footwear,60,525,315000,78750,In-store
West Gear,1128299,5/9/20,West,Colorado,Denver,Men's Athletic Footwear,54,152,8208,2872.8,Online
West Gear,1128299,5/10/20,West,Colorado,Denver,Women's Street Footwear,55,350,192500,77000,In-store
West Gear,1128299,5/10/20,West,Colorado,Denver,Women's Street Footwear,51,102,5202,2601,Online
West Gear,1128299,5/11/20,West,Colorado,Denver,Women's Athletic Footwear,53,85,4505,2072.3,Online
West Gear,1128299,5/11/20,West,Colorado,Denver,Women's Athletic Footwear,55,325,178750,62562.5,In-store
West Gear,1128299,5/12/20,West,Colorado,Denver,Men's Apparel,64,75,4800,3168,Online
West Gear,1128299,5/12/20,West,Colorado,Denver,Men's Apparel,65,300,195000,107250,In-store
West Gear,1128299,5/13/20,West,Colorado,Denver,Women's Apparel,65,105,6825,2047.5,Online
West Gear,1128299,5/13/20,West,Colorado,Denver,Women's Apparel,70,350,245000,49000,In-store
West Gear,1128299,5/14/20,West,Colorado,Denver,Men's Street Footwear,52,150,7800,4290,Online
West Gear,1128299,5/14/20,West,Colorado,Denver,Men's Street Footwear,55,575,316250,126500,In-store
West Gear,1128299,5/15/20,West,Colorado,Denver,Men's Athletic Footwear,60,575,345000,86250,In-store
West Gear,1128299,5/15/20,West,Colorado,Denver,Men's Athletic Footwear,55,150,8250,3052.5,Online
West Gear,1128299,5/16/20,West,Colorado,Denver,Women's Street Footwear,51,128,6528,3459.84,Online
West Gear,1128299,5/16/20,West,Colorado,Denver,Women's Street Footwear,55,425,233750,93500,In-store
West Gear,1128299,5/17/20,West,Colorado,Denver,Women's Athletic Footwear,65,400,260000,91000,In-store
West Gear,1128299,5/17/20,West,Colorado,Denver,Women's Athletic Footwear,60,116,6960,3340.8,Online
West Gear,1128299,5/18/20,West,Colorado,Denver,Men's Apparel,75,375,281250,154687.5,In-store
West Gear,1128299,5/18/20,West,Colorado,Denver,Men's Apparel,68,105,7140,4926.6,Online
West Gear,1128299,5/19/20,West,Colorado,Denver,Women's Apparel,80,500,400000,80000,In-store
West Gear,1128299,5/19/20,West,Colorado,Denver,Women's Apparel,73,130,9490,2941.9,Online
West Gear,1128299,5/20/20,West,Colorado,Denver,Men's Street Footwear,59,203,11977,6228.04,Online
West Gear,1128299,5/20/20,West,Colorado,Denver,Men's Street Footwear,65,700,455000,182000,In-store
West Gear,1128299,5/21/20,West,Colorado,Denver,Men's Athletic Footwear,70,700,490000,122500,In-store
West Gear,1128299,5/21/20,West,Colorado,Denver,Men's Athletic Footwear,64,182,11648,4426.24,Online
West Gear,1128299,5/22/20,West,Colorado,Denver,Women's Street Footwear,60,125,7500,4125,Online
West Gear,1128299,5/22/20,West,Colorado,Denver,Women's Street Footwear,65,500,325000,130000,In-store
West Gear,1128299,5/23/20,West,Colorado,Denver,Women's Athletic Footwear,63,125,7875,3543.75,Online
West Gear,1128299,5/23/20,West,Colorado,Denver,Women's Athletic Footwear,65,500,325000,113750,In-store
West Gear,1128299,5/24/20,West,Colorado,Denver,Men's Apparel,68,115,7820,5239.4,Online
West Gear,1128299,5/24/20,West,Colorado,Denver,Men's Apparel,75,425,318750,175312.5,In-store
Foot Locker,1185732,5/24/20,Southeast,Florida,Miami,Women's Apparel,70,875,612500,306250,In-store
Sports Direct,1185732,5/24/20,Southeast,Florida,Miami,Women's Athletic Footwear,55,775,426250,127875,In-store
Sports Direct,1185732,5/24/20,Southeast,Florida,Miami,Women's Street Footwear,55,825,453750,113437.5,In-store
Sports Direct,1185732,5/24/20,Southeast,Florida,Miami,Men's Athletic Footwear,55,875,481250,168437.5,In-store
Foot Locker,1185732,5/24/20,Southeast,Florida,Miami,Men's Apparel,65,775,503750,176312.5,In-store
Sports Direct,1185732,5/24/20,Southeast,Florida,Miami,Men's Street Footwear,63,323,20349,11395.44,Online
Sports Direct,1185732,5/24/20,Southeast,Florida,Miami,Men's Athletic Footwear,51,254,12954,6088.38,Online
Sports Direct,1185732,5/24/20,Southeast,Florida,Miami,Women's Street Footwear,52,248,12896,4771.52,Online
Sports Direct,1185732,5/24/20,Southeast,Florida,Miami,Women's Athletic Footwear,54,209,11286,4852.98,Online
Foot Locker,1185732,5/24/20,Southeast,Florida,Miami,Men's Apparel,60,202,12120,5938.8,Online
Foot Locker,1185732,5/24/20,Southeast,Florida,Miami,Women's Apparel,64,219,14016,8830.08,Online
Sports Direct,1185732,5/24/20,Southeast,Florida,Miami,Men's Street Footwear,65,1075,698750,314437.5,In-store
West Gear,1128299,5/25/20,West,Colorado,Denver,Women's Apparel,75,137,10275,3390.75,Online
West Gear,1128299,5/25/20,West,Colorado,Denver,Women's Apparel,80,525,420000,84000,In-store
West Gear,1128299,5/26/20,West,Colorado,Denver,Men's Street Footwear,40,450,180000,54000,In-store
West Gear,1128299,5/26/20,West,Colorado,Denver,Men's Street Footwear,36,117,4212,1726.92,Online
West Gear,1128299,5/27/20,West,Colorado,Denver,Men's Athletic Footwear,48,131,6288,2515.2,Online
West Gear,1128299,5/27/20,West,Colorado,Denver,Men's Athletic Footwear,50,450,225000,56250,In-store
West Gear,1128299,5/28/20,West,Colorado,Denver,Women's Street Footwear,50,450,225000,56250,In-store
West Gear,1128299,5/28/20,West,Colorado,Denver,Women's Street Footwear,46,135,6210,2173.5,Online
West Gear,1128299,5/29/20,West,Colorado,Denver,Women's Athletic Footwear,49,78,3822,1567.02,Online
West Gear,1128299,5/29/20,West,Colorado,Denver,Women's Athletic Footwear,50,300,150000,45000,In-store
West Gear,1128299,5/30/20,West,Washington,Seattle,Men's Apparel,55,250,137500,34375,In-store
West Gear,1128299,5/30/20,West,Washington,Seattle,Men's Apparel,51,73,3723,1451.97,Online
West Gear,1128299,5/31/20,West,Washington,Seattle,Women's Apparel,50,500,250000,50000,In-store
West Gear,1128299,5/31/20,West,Washington,Seattle,Women's Apparel,46,125,5750,1782.5,Online
West Gear,1128299,6/1/20,West,Washington,Seattle,Men's Street Footwear,36,138,4968,2136.24,Online
West Gear,1128299,6/1/20,West,Washington,Seattle,Men's Street Footwear,40,550,220000,66000,In-store
West Gear,1128299,6/2/20,West,Washington,Seattle,Men's Athletic Footwear,47,131,6157,2401.23,Online
West Gear,1128299,6/2/20,West,Washington,Seattle,Men's Athletic Footwear,50,450,225000,56250,In-store
West Gear,1128299,6/3/20,West,Washington,Seattle,Women's Street Footwear,50,450,225000,56250,In-store
West Gear,1128299,6/3/20,West,Washington,Seattle,Women's Street Footwear,47,122,5734,2236.26,Online
West Gear,1128299,6/4/20,West,Washington,Seattle,Women's Athletic Footwear,50,300,150000,45000,In-store
West Gear,1128299,6/4/20,West,Washington,Seattle,Women's Athletic Footwear,48,87,4176,1753.92,Online
West Gear,1128299,6/5/20,West,Washington,Seattle,Men's Apparel,55,225,123750,30937.5,In-store
West Gear,1128299,6/5/20,West,Washington,Seattle,Men's Apparel,52,65,3380,1352,Online
West Gear,1128299,6/6/20,West,Washington,Seattle,Women's Apparel,46,123,5658,1753.98,Online
West Gear,1128299,6/6/20,West,Washington,Seattle,Women's Apparel,50,425,212500,42500,In-store
West Gear,1128299,6/7/20,West,Washington,Seattle,Men's Street Footwear,46,167,7682,3456.9,Online
West Gear,1128299,6/7/20,West,Washington,Seattle,Men's Street Footwear,50,575,287500,86250,In-store
West Gear,1128299,6/8/20,West,Washington,Seattle,Men's Athletic Footwear,60,425,255000,63750,In-store
West Gear,1128299,6/8/20,West,Washington,Seattle,Men's Athletic Footwear,58,115,6670,2401.2,Online
West Gear,1128299,6/9/20,West,Washington,Seattle,Women's Street Footwear,60,115,6900,2760,Online
West Gear,1128299,6/9/20,West,Washington,Seattle,Women's Street Footwear,65,425,276250,69062.5,In-store
West Gear,1128299,6/10/20,West,Washington,Seattle,Women's Athletic Footwear,64,85,5440,2284.8,Online
West Gear,1128299,6/10/20,West,Washington,Seattle,Women's Athletic Footwear,65,325,211250,63375,In-store
West Gear,1128299,6/11/20,West,Washington,Seattle,Men's Apparel,69,46,3174,1206.12,Online
West Gear,1128299,6/11/20,West,Washington,Seattle,Men's Apparel,70,175,122500,30625,In-store
West Gear,1128299,6/12/20,West,Washington,Seattle,Women's Apparel,62,105,6510,2213.4,Online
West Gear,1128299,6/12/20,West,Washington,Seattle,Women's Apparel,65,375,243750,48750,In-store
West Gear,1128299,6/13/20,West,Washington,Seattle,Men's Street Footwear,68,160,10880,4787.2,Online
West Gear,1128299,6/13/20,West,Washington,Seattle,Men's Street Footwear,70,550,385000,115500,In-store
West Gear,1128299,6/14/20,West,Washington,Seattle,Men's Athletic Footwear,75,350,262500,65625,In-store
West Gear,1128299,6/14/20,West,Washington,Seattle,Men's Athletic Footwear,71,88,6248,2436.72,Online
West Gear,1128299,6/15/20,West,Washington,Seattle,Women's Street Footwear,75,400,300000,75000,In-store
West Gear,1128299,6/15/20,West,Washington,Seattle,Women's Street Footwear,74,120,8880,3463.2,Online
West Gear,1128299,6/16/20,West,Washington,Seattle,Women's Athletic Footwear,60,300,180000,54000,In-store
West Gear,1128299,6/16/20,West,Washington,Seattle,Women's Athletic Footwear,55,90,4950,2079,Online
West Gear,1128299,6/17/20,West,Washington,Seattle,Men's Apparel,65,200,130000,32500,In-store
West Gear,1128299,6/17/20,West,Washington,Seattle,Men's Apparel,59,56,3304,1321.6,Online
West Gear,1128299,6/18/20,West,Washington,Seattle,Women's Apparel,80,350,280000,56000,In-store
West Gear,1128299,6/18/20,West,Washington,Seattle,Women's Apparel,78,88,6864,2196.48,Online
West Gear,1128299,6/19/20,West,Washington,Seattle,Men's Street Footwear,60,550,330000,99000,In-store
West Gear,1128299,6/19/20,West,Washington,Seattle,Men's Street Footwear,55,165,9075,3720.75,Online
West Gear,1128299,6/20/20,West,Washington,Seattle,Men's Athletic Footwear,65,400,260000,65000,In-store
West Gear,1128299,6/20/20,West,Washington,Seattle,Men's Athletic Footwear,60,108,6480,2462.4,Online
West Gear,1128299,6/21/20,West,Washington,Seattle,Women's Street Footwear,65,400,260000,65000,In-store
West Gear,1128299,6/21/20,West,Washington,Seattle,Women's Street Footwear,61,120,7320,2781.6,Online
West Gear,1128299,6/22/20,West,Washington,Seattle,Women's Athletic Footwear,59,90,5310,2336.4,Online
West Gear,1128299,6/22/20,West,Washington,Seattle,Women's Athletic Footwear,60,300,180000,54000,In-store
West Gear,1128299,6/23/20,West,Washington,Seattle,Men's Apparel,60,52,3120,1185.6,Online
West Gear,1128299,6/23/20,West,Washington,Seattle,Men's Apparel,65,200,130000,32500,In-store
West Gear,1128299,6/24/20,West,Washington,Seattle,Women's Apparel,75,125,9375,3093.75,Online
West Gear,1128299,6/24/20,West,Washington,Seattle,Women's Apparel,80,500,400000,80000,In-store
West Gear,1128299,6/25/20,West,Washington,Seattle,Men's Street Footwear,75,750,562500,168750,In-store
West Gear,1128299,6/25/20,West,Washington,Seattle,Men's Street Footwear,71,195,13845,5814.9,Online
West Gear,1128299,6/26/20,West,Washington,Seattle,Men's Athletic Footwear,74,188,13912,5147.44,Online
West Gear,1128299,6/26/20,West,Washington,Seattle,Men's Athletic Footwear,80,625,500000,125000,In-store
West Gear,1128299,6/27/20,West,Washington,Seattle,Women's Street Footwear,80,625,500000,125000,In-store
West Gear,1128299,6/27/20,West,Washington,Seattle,Women's Street Footwear,72,163,11736,4459.68,Online
West Gear,1128299,6/28/20,West,Washington,Seattle,Women's Athletic Footwear,75,125,9375,3750,Online
West Gear,1128299,6/28/20,West,Washington,Seattle,Women's Athletic Footwear,80,500,400000,120000,In-store
West Gear,1128299,6/29/20,West,Washington,Seattle,Men's Apparel,82,105,8610,3357.9,Online
West Gear,1128299,6/29/20,West,Washington,Seattle,Men's Apparel,85,375,318750,79687.5,In-store
West Gear,1128299,6/30/20,West,Washington,Seattle,Women's Apparel,98,182,17836,6064.24,Online
West Gear,1128299,6/30/20,West,Washington,Seattle,Women's Apparel,100,675,675000,135000,In-store
West Gear,1128299,7/1/20,West,Washington,Seattle,Men's Street Footwear,80,825,660000,198000,In-store
West Gear,1128299,7/1/20,West,Washington,Seattle,Men's Street Footwear,73,239,17447,6978.8,Online
West Gear,1128299,7/2/20,West,Washington,Seattle,Men's Athletic Footwear,82,182,14924,5372.64,Online
West Gear,1128299,7/2/20,West,Washington,Seattle,Men's Athletic Footwear,85,675,573750,143437.5,In-store
West Gear,1128299,7/3/20,West,Washington,Seattle,Women's Street Footwear,85,625,531250,132812.5,In-store
West Gear,1128299,7/3/20,West,Washington,Seattle,Women's Street Footwear,78,175,13650,4777.5,Online
West Gear,1128299,7/4/20,West,Washington,Seattle,Women's Athletic Footwear,80,525,420000,126000,In-store
West Gear,1128299,7/4/20,West,Washington,Seattle,Women's Athletic Footwear,78,137,10686,4381.26,Online
West Gear,1128299,7/5/20,West,Washington,Seattle,Men's Apparel,85,575,488750,122187.5,In-store
West Gear,1128299,7/5/20,West,Washington,Seattle,Men's Apparel,77,144,11088,3880.8,Online
West Gear,1128299,7/6/20,West,Washington,Seattle,Women's Apparel,95,155,14725,5153.75,Online
West Gear,1128299,7/6/20,West,Washington,Seattle,Women's Apparel,100,575,575000,115000,In-store
West Gear,1128299,7/7/20,West,Washington,Seattle,Men's Street Footwear,85,775,658750,197625,In-store
West Gear,1128299,7/7/20,West,Washington,Seattle,Men's Street Footwear,80,217,17360,7812,Online
West Gear,1128299,7/8/20,West,Washington,Seattle,Men's Athletic Footwear,80,750,600000,150000,In-store
West Gear,1128299,7/8/20,West,Washington,Seattle,Men's Athletic Footwear,77,210,16170,6306.3,Online
West Gear,1128299,7/9/20,West,Washington,Seattle,Women's Street Footwear,75,625,468750,117187.5,In-store
West Gear,1128299,7/9/20,West,Washington,Seattle,Women's Street Footwear,73,163,11899,4164.65,Online
West Gear,1128299,7/10/20,West,Washington,Seattle,Women's Athletic Footwear,74,155,11470,5046.8,Online
West Gear,1128299,7/10/20,West,Washington,Seattle,Women's Athletic Footwear,75,575,431250,129375,In-store
West Gear,1128299,7/11/20,West,Washington,Seattle,Men's Apparel,71,155,11005,4291.95,Online
West Gear,1128299,7/11/20,West,Washington,Seattle,Men's Apparel,75,575,431250,107812.5,In-store
West Gear,1128299,7/12/20,West,Washington,Seattle,Women's Apparel,76,108,8208,2708.64,Online
West Gear,1128299,7/12/20,West,Washington,Seattle,Women's Apparel,80,400,320000,64000,In-store
West Gear,1128299,7/13/20,West,Washington,Seattle,Men's Street Footwear,64,156,9984,4093.44,Online
West Gear,1128299,7/13/20,West,Washington,Seattle,Men's Street Footwear,70,600,420000,126000,In-store
West Gear,1128299,7/14/20,West,Washington,Seattle,Men's Athletic Footwear,71,174,12354,4323.9,Online
West Gear,1128299,7/14/20,West,Washington,Seattle,Men's Athletic Footwear,75,600,450000,112500,In-store
West Gear,1128299,7/15/20,West,Washington,Seattle,Women's Street Footwear,63,135,8505,3146.85,Online
West Gear,1128299,7/15/20,West,Washington,Seattle,Women's Street Footwear,70,450,315000,78750,In-store
West Gear,1128299,7/16/20,West,Washington,Seattle,Women's Athletic Footwear,67,112,7504,3001.6,Online
West Gear,1128299,7/16/20,West,Washington,Seattle,Women's Athletic Footwear,70,400,280000,84000,In-store
West Gear,1128299,7/17/20,West,Washington,Seattle,Men's Apparel,72,111,7992,3196.8,Online
West Gear,1128299,7/17/20,West,Washington,Seattle,Men's Apparel,80,425,340000,85000,In-store
West Gear,1128299,7/18/20,West,Washington,Seattle,Women's Apparel,62,113,7006,2452.1,Online
Walmart,1185732,7/18/20,Northeast,New York,New York,Women's Apparel,70,1000,700000,175000,Outlet
Walmart,1185732,7/18/20,Northeast,New York,New York,Women's Apparel,48,340,16320,4896,Outlet
Walmart,1185732,7/18/20,Northeast,New York,New York,Women's Apparel,68,290,19720,6902,Online
West Gear,1128299,7/18/20,West,Washington,Seattle,Women's Apparel,65,450,292500,58500,In-store
Sports Direct,1197831,7/19/20,Northeast,New York,New York,Men's Street Footwear,24,234,5616,2639.52,Online
West Gear,1128299,7/19/20,West,Washington,Seattle,Men's Street Footwear,60,550,330000,99000,In-store
Sports Direct,1197831,7/19/20,Northeast,New York,New York,Men's Street Footwear,20,270,5400,2106,Outlet
Sports Direct,1197831,7/19/20,Northeast,New York,New York,Men's Street Footwear,25,900,225000,78750,Outlet
West Gear,1128299,7/19/20,West,Washington,Seattle,Men's Street Footwear,58,149,8642,3456.8,Online
Sports Direct,1197831,7/20/20,Northeast,New York,New York,Men's Athletic Footwear,26,270,7020,2597.4,Outlet
Sports Direct,1197831,7/20/20,Northeast,New York,New York,Men's Athletic Footwear,35,900,315000,110250,Outlet
West Gear,1128299,7/20/20,West,Washington,Seattle,Men's Athletic Footwear,64,138,8832,3267.84,Online
West Gear,1128299,7/20/20,West,Washington,Seattle,Men's Athletic Footwear,65,550,357500,89375,In-store
Sports Direct,1197831,7/20/20,Northeast,New York,New York,Men's Athletic Footwear,34,225,7650,3748.5,Online
West Gear,1128299,7/21/20,West,Washington,Seattle,Women's Street Footwear,60,375,225000,56250,In-store
Sports Direct,1197831,7/21/20,Northeast,New York,New York,Women's Street Footwear,35,700,245000,85750,Outlet
Sports Direct,1197831,7/21/20,Northeast,New York,New York,Women's Street Footwear,33,210,6930,3187.8,Online
Sports Direct,1197831,7/21/20,Northeast,New York,New York,Women's Street Footwear,27,238,6426,2506.14,Outlet
West Gear,1128299,7/21/20,West,Washington,Seattle,Women's Street Footwear,56,113,6328,2278.08,Online
West Gear,1128299,7/22/20,West,Washington,Seattle,Women's Athletic Footwear,60,350,210000,63000,In-store
Sports Direct,1197831,7/22/20,Northeast,New York,New York,Women's Athletic Footwear,34,175,5950,3272.5,Online
Sports Direct,1197831,7/22/20,Northeast,New York,New York,Women's Athletic Footwear,35,700,245000,110250,Outlet
Sports Direct,1197831,7/22/20,Northeast,New York,New York,Women's Athletic Footwear,27,210,5670,2948.4,Outlet
West Gear,1128299,7/22/20,West,Washington,Seattle,Women's Athletic Footwear,58,98,5684,2500.96,Online
Sports Direct,1197831,7/23/20,South,Texas,Houston,Men's Apparel,26,176,4576,1555.84,Outlet
West Gear,1128299,7/23/20,West,Washington,Seattle,Men's Apparel,69,94,6486,2270.1,Online
Sports Direct,1197831,7/23/20,South,Texas,Houston,Men's Apparel,40,550,220000,66000,Outlet
West Gear,1128299,7/23/20,West,Washington,Seattle,Men's Apparel,70,325,227500,56875,In-store
Sports Direct,1197831,7/23/20,South,Texas,Houston,Men's Apparel,36,154,5544,2383.92,Online
Sports Direct,1197831,7/24/20,South,Texas,Houston,Women's Apparel,34,203,6902,4417.28,Online
Sports Direct,1197831,7/24/20,South,Texas,Houston,Women's Apparel,25,224,5600,3136,Outlet
West Gear,1128299,7/24/20,West,Washington,Seattle,Women's Apparel,71,101,7171,2509.85,Online
West Gear,1128299,7/24/20,West,Washington,Seattle,Women's Apparel,75,375,281250,56250,In-store
Sports Direct,1197831,7/24/20,South,Texas,Houston,Women's Apparel,35,700,245000,122500,Outlet
Sports Direct,1197831,7/25/20,South,Texas,Houston,Men's Street Footwear,25,850,212500,74375,Outlet
West Gear,1128299,7/25/20,West,Washington,Seattle,Men's Street Footwear,60,600,360000,108000,In-store
Sports Direct,1197831,7/25/20,South,Texas,Houston,Men's Street Footwear,20,255,5100,2091,Outlet
West Gear,1128299,7/25/20,West,Washington,Seattle,Men's Street Footwear,54,162,8748,3849.12,Online
Sports Direct,1197831,7/25/20,South,Texas,Houston,Men's Street Footwear,23,213,4899,2449.5,Online
Sports Direct,1197831,7/26/20,South,Texas,Houston,Men's Athletic Footwear,23,289,6647,2791.74,Outlet
West Gear,1128299,7/26/20,West,Washington,Seattle,Men's Athletic Footwear,60,188,11280,4173.6,Online
West Gear,1128299,7/26/20,West,Washington,Seattle,Men's Athletic Footwear,65,625,406250,101562.5,In-store
Sports Direct,1197831,7/26/20,South,Texas,Houston,Men's Athletic Footwear,35,850,297500,104125,Outlet
Sports Direct,1197831,7/26/20,South,Texas,Houston,Men's Athletic Footwear,33,255,8415,3786.75,Online
West Gear,1128299,7/27/20,West,Washington,Seattle,Women's Street Footwear,54,124,6696,2477.52,Online
Sports Direct,1197831,7/27/20,South,Texas,Houston,Women's Street Footwear,35,675,236250,82687.5,Outlet
West Gear,1128299,7/27/20,West,Washington,Seattle,Women's Street Footwear,60,475,285000,71250,In-store
Sports Direct,1197831,7/27/20,South,Texas,Houston,Women's Street Footwear,32,176,5632,2534.4,Online
Sports Direct,1197831,7/27/20,South,Texas,Houston,Women's Street Footwear,27,236,6372,2612.52,Outlet
West Gear,1128299,7/28/20,West,Washington,Seattle,Women's Athletic Footwear,70,450,315000,94500,In-store
Sports Direct,1197831,7/28/20,South,Texas,Houston,Women's Athletic Footwear,34,175,5950,3570,Online
Sports Direct,1197831,7/28/20,South,Texas,Houston,Women's Athletic Footwear,26,213,5538,2769,Outlet
West Gear,1128299,7/28/20,West,Washington,Seattle,Women's Athletic Footwear,69,117,8073,3471.39,Online
Sports Direct,1197831,7/28/20,South,Texas,Houston,Women's Athletic Footwear,35,625,218750,98437.5,Outlet
Sports Direct,1197831,7/29/20,South,Texas,Houston,Men's Apparel,28,160,4480,1478.4,Outlet
West Gear,1128299,7/29/20,West,Washington,Seattle,Men's Apparel,85,115,9775,3910,Online
Sports Direct,1197831,7/29/20,South,Texas,Houston,Men's Apparel,40,500,200000,60000,Outlet
West Gear,1128299,7/29/20,West,Washington,Seattle,Men's Apparel,90,425,382500,95625,In-store
Sports Direct,1197831,7/29/20,South,Texas,Houston,Men's Apparel,38,125,4750,2137.5,Online
West Gear,1128299,7/30/20,West,Washington,Seattle,Women's Apparel,88,138,12144,3764.64,Online
West Gear,1128299,7/30/20,West,Washington,Seattle,Women's Apparel,95,550,522500,104500,In-store
Sports Direct,1197831,7/30/20,South,Texas,Houston,Women's Apparel,35,700,245000,122500,Outlet
Sports Direct,1197831,7/30/20,South,Texas,Houston,Women's Apparel,26,231,6006,3303.3,Outlet
Sports Direct,1197831,7/30/20,South,Texas,Houston,Women's Apparel,34,196,6664,4198.32,Online
Sports Direct,1197831,7/31/20,South,Texas,Houston,Men's Street Footwear,30,875,262500,91875,Outlet
West Gear,1128299,7/31/20,West,Washington,Seattle,Men's Street Footwear,78,188,14664,5865.6,Online
West Gear,1128299,7/31/20,West,Washington,Seattle,Men's Street Footwear,80,750,600000,180000,In-store
Sports Direct,1197831,7/31/20,South,Texas,Houston,Men's Street Footwear,20,306,6120,2570.4,Outlet
Sports Direct,1197831,7/31/20,South,Texas,Houston,Men's Street Footwear,29,254,7366,3314.7,Online
West Gear,1128299,8/1/20,West,Washington,Seattle,Men's Athletic Footwear,85,750,637500,159375,In-store
Sports Direct,1197831,8/1/20,South,Texas,Houston,Men's Athletic Footwear,30,263,7890,3077.1,Outlet
Sports Direct,1197831,8/1/20,South,Texas,Houston,Men's Athletic Footwear,40,875,350000,122500,Outlet
Sports Direct,1197831,8/1/20,South,Texas,Houston,Men's Athletic Footwear,39,236,9204,4141.8,Online
West Gear,1128299,8/1/20,West,Washington,Seattle,Men's Athletic Footwear,77,195,15015,5705.7,Online
Sports Direct,1197831,8/2/20,South,Texas,Houston,Women's Street Footwear,32,182,5824,2853.76,Online
Sports Direct,1197831,8/2/20,South,Texas,Houston,Women's Street Footwear,35,700,245000,85750,Outlet
Sports Direct,1197831,8/2/20,South,Texas,Houston,Women's Street Footwear,23,224,5152,2163.84,Outlet
West Gear,1128299,8/2/20,West,Washington,Seattle,Women's Street Footwear,73,138,10074,3928.86,Online
